,id,period,MPUBID_XRND,CRACE_XRND,CSEX_XRND,CYRB_XRND,MOM_HELPS_CH_LEA_,MOM_HELPS_CH_LEARN_ALPHABET_,MOM_HELPS_CH_LEARN_COLORS_,MOM_HELPS_CH_LEARN_SHAPES_,PIAT_MATH_TOTAL_RAW_SCORE_,PIAT_READ_REC_TOTAL_RAW_SCO_,PIAT_READ_COMP_TOTAL_RAW_SC_,PPVT_TOTAL_RAW_SCORE_,HOW_OFT_MOM_READ_TO_,MOM_HELPS_CH_LEARN_N_,MOM_HELPS_CH_LEARN_A_,MOM_HELPS_CH_LEARN_C_,MOM_HELPS_CH_LEARN_S_,MOM_HELPS_CH_W_NONE_,HOW_OFT_CH_TAKEN_TO_,MS_TYPE_OF_SCHOOL_CHILD_ATT_,MS_TYPE_OF_SCH_CHD_ATTNDS_C_,MOMHGC_EVER_XRND,HGC_DLI_XRND,ASSOCIATES_XRND,BA_XRND,BS_XRND,MASTERS_XRND,PROFDEGREE_XRND,VERSION_R29_XRND,HOW_MANY_BOOKS_C_,HOW_OFTEN_MOM_RE_,HOW_OFT_CH_EATS_,HOW_OFT_CH_TAKEN_,MUSIC_INSTMT_CH_,CH_GET_SPEC_LESS_,HOW_OFT_TAKEN_TO_,HOW_OFT_CH_SPEND_,HOW_OFT_CH_W_DAD_,DO_PARS_DISCUSS_,IF_LOW_GRADES_HE_,TYPE_OF_SCHOOL_CHILD_ATTEND_,HOW_OFT_PARENTS_HELP_WITH_H_,HOW_MANY_BOOKS_,MUSIC_INSTMT_C_,CH_GET_SPEC_LE_,HOW_OFT_CH_TAK_,HOW_OFT_TAKEN_,HOW_OFT_CH_SPE_,HOW_OFT_CH_W_D_,HOW_OFT_CH_EAT_,DO_PARS_DISCUS_,IF_LOW_GRADES_,SCHOOL_CHILD_ATTENDS_2004_,DOES_CHILD_USE_ANY_COMPUTER_,4_5_HOW_OFTEN_MOM_RE_,4_5_HOW_MANY_BOOKS_C_,4_5_MOM_HELPS_CH_LEA_,MOM_HELPS_CH_LEARN_COLORS_2_,MOM_HELPS_CH_LEARN_SHAPES_2_,4_5_HOW_OFT_CH_TAKEN_,4_5_HOW_OFT_CH_EATS_,CHILD_EVER_ENROLLED_IN_HEAD_,HOW_MANY_BOOKS_CH_,MUSICAL_INSTMT_CH_,CH_GET_SPEC_LESSO_,HOW_OFT_CH_EATS_W_,DO_PARS_DISCUSS_T_,IF_LOW_GRADES_HEL_,CH_ATTENDS_PUBLIC_PRIV_RELI_,IS_SCHOOL_GIFTED_HANDICAPPE_,OWN_A_HOME_COMPUTER_,MS_IS_SCHOOL_GIFTED_HANDICA_,TYPE_OF_SCHOOL_,HOW_OFTEN_PARS_HELP_R_WITH_,SCHOOL_HOW_OFTEN_PARENTS_HE_,IS_CURRENT_MOST_RECENT_SCHO_,MS_CH_ATTENDS_PUBLIC_PRIV_R_,HOW_OFT_CH_EATS_W_MO_,HOW_OFT_CH_SPEND_TIM_,MOM_HELP_MORE_W_SCHO_,PARS_DISCUSS_TV_PROG_,CHILD_ATTENDS_PUBLIC_PRIV_R_,6_HOW_MANY_BOOKS_CHI_,6_HOW_OFTEN_MOM_READ_,6_MUSIC_INSTMT_CH_CA_,6_CH_GET_SPEC_LESSON_,6_HOW_OFT_CH_TAKEN_T_,6_HOW_OFT_TAKEN_TO_P_,6_HOW_OFT_CH_SPEND_T_,6_HOW_OFT_CH_W_DAD_O_,6_HOW_OFT_CH_EATS_W_,6_DO_PARS_DISCUSS_TV_,IN_SCL_YR_HOW_OFTEN_PARENTS_,FAMILY_INCOME_FROM_ALL_SOUR_,HOW_OFT_DOES_MOM_REA_,HOW_MANY_BOOKS_CHILD_,PARS_DISCUSS_TV_PRGM_,TOTAL_FAMILY_INCOME_FROM_AL_,HOW_OFTEN_MOM_R_,MOM_HELPS_CH_LE_,_MOM_HELPS_CH_LEARN_ALPHABE_,_MOM_HELPS_CH_LEARN_COLORS__,_MOM_HELPS_CH_LEARN_SHAPES__,HOW_OFT_CH_TAKE_,TOTAL_FAMILY_INCOME_FR_ALL_,HOW_MANY_BOOKS_DOES_,IS_THERE_MUSIC_INSTR_,CHILD_S_AGE_WHEN_1ST_ATTD_H_,CHILD_AGE_WHEN_1ST_ATTD_HEA_,DOES_CHILD_NEVER_USE_,HIGHEST_GRADE_OF_REGULAR_SC_,HOW_LONG_CHILD_WAS_IN_HEAD_,MOM_HELPS_CH_W_N_,HOW_LONG_DID_CHILD_ATTEND_H_,SCHOOL_CHILD_ATTENDS_RECD__,TYPE_SCHOOL_CHILD_ATTENDS_V_
550,16502,2,165.0,3.0,2.0,1992.0,,,,,64.0,75.0,64.0,118.0,,,,,,,,,,12.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,-7.0,2.0,4.0,0.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,16502,3,165.0,3.0,2.0,1992.0,,,,,,,,,,,,,,,,,,12.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,16503,0,165.0,3.0,1.0,1998.0,1.0,1.0,,,,,,54.0,,,,,,,,,,12.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,16503,1,165.0,3.0,1.0,1998.0,,,,,,,,,,,,,,,,,,12.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,1.0,4.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,16503,2,165.0,3.0,1.0,1998.0,,,,,65.0,70.0,52.0,104.0,,,,,,,,,,12.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,4.0,5.0,3.0,2.0,1.0,0.0,3.0,1.0,3.0,1.0,5.0,1.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
555,16503,3,165.0,3.0,1.0,1998.0,,,,,,,,,,,,,,,,,,12.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,92000.0,,,,,,,,,,,,,,,,,,
556,16701,0,167.0,3.0,1.0,1985.0,,,,,16.0,16.0,16.0,38.0,,,,,,,,,,12.0,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,16701,1,167.0,3.0,1.0,1985.0,,,,,,,,96.0,,,,,,,,,,12.0,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,4.0,,,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,16701,2,167.0,3.0,1.0,1985.0,,,,,,,,118.0,,,,,,,,1.0,1.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,3.0,4.0,0.0,1.0,3.0,2.0,3.0,3.0,5.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,1.0,,,3.0,,1.0,6.0,3.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,
559,16701,3,167.0,3.0,1.0,1985.0,,,,,,,,,,,,,,,,,,12.0,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.0,,,,,,,,,,,,,,,,,2.0,5.0,,,,4.0,,,,,,,100000.0,,,,,,,,,,,
560,16702,0,167.0,3.0,2.0,1987.0,,,,,8.0,7.0,7.0,33.0,,,,,,,,,,12.0,2.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,16702,1,167.0,3.0,2.0,1987.0,,,,,,,,110.0,,,,,,,,,,12.0,2.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,16702,2,167.0,3.0,2.0,1987.0,,,,,,,,119.0,,,,,,,,1.0,1.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,1.0,,4.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,,,,,,,,
563,16702,3,167.0,3.0,2.0,1987.0,,,,,,,,,,,,,,,,,,12.0,2.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,
564,17201,0,172.0,3.0,2.0,1993.0,,,,,,,,47.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,,,9.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,17201,1,172.0,3.0,2.0,1993.0,,,,,,,,,,,,,,,,,,9.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,2.0,,,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,17201,2,172.0,3.0,2.0,1993.0,,,,,,,,138.0,,,,,,,,,,9.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,1.0,,,,,,,3.0,4.0,5.0,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,17201,3,172.0,3.0,2.0,1993.0,,,,,,,,,,,,,,,,,,9.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,2.0,,,,,,,,,,,,,,,,,,
568,17401,0,174.0,1.0,1.0,1985.0,1.0,2.0,3.0,4.0,,,,50.0,,,,,,,,,,13.0,8.0,0.0,0.0,1.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,17401,1,174.0,1.0,1.0,1985.0,,,,,37.0,40.0,41.0,,,,,,,,,,,13.0,8.0,0.0,0.0,1.0,0.0,0.0,532.0,,,,2.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,17401,2,174.0,1.0,1.0,1985.0,,,,,,,,124.0,,,,,,,,3.0,3.0,13.0,8.0,0.0,0.0,1.0,0.0,0.0,532.0,,,,,,,,,,,,,3.0,4.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,1.0,,,3.0,,2.0,2.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,,,,,,,,,
571,17401,3,174.0,1.0,1.0,1985.0,,,,,,,,,,,,,,,,,,13.0,8.0,0.0,0.0,1.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,5.0,,,,,,,125000.0,,,,,,,,,,,
572,17402,0,174.0,1.0,1.0,1990.0,1.0,2.0,3.0,4.0,,,,43.0,,,,,,,,,,13.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,
573,17402,1,174.0,1.0,1.0,1990.0,,,,,,,,,,,,,,,,3.0,3.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,4.0,3.0,3.0,3.0,1.0,0.0,3.0,1.0,2.0,0.0,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,5.0,,2.0,,,,,,,,,,,,,,,,,,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
574,17402,2,174.0,1.0,1.0,1990.0,,,,,57.0,70.0,56.0,120.0,,,,,,,,,,13.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,3.0,1.0,4.0,0.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,5.0,3.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,17402,3,174.0,1.0,1.0,1990.0,,,,,,,,,,,,,,,,,,13.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
576,17501,0,175.0,3.0,1.0,1982.0,1.0,2.0,3.0,4.0,,,,42.0,,,,,,,,,,14.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,4.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,17501,1,175.0,3.0,1.0,1982.0,,,,,58.0,79.0,70.0,,,,,,,,,,,14.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,4.0,4.0,2.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,17501,2,175.0,3.0,1.0,1982.0,,,,,67.0,77.0,71.0,-7.0,,,,,,,,,,14.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,1.0,,,1.0,1.0,3.0,,,,,4.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,4.0,,,,,,,,,,,4.0,1.0,1.0,2.0,1.0,4.0,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,17501,3,175.0,3.0,1.0,1982.0,,,,,,,,,,,,,,,,,,14.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,17502,0,175.0,3.0,2.0,1983.0,,,,,,,,,,,,,,,,,,14.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,17502,1,175.0,3.0,2.0,1983.0,,,,,,,,,,,,,,,,,,14.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,17502,2,175.0,3.0,2.0,1983.0,,,,,,,,117.0,,,,,,,,,,14.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,17502,3,175.0,3.0,2.0,1983.0,,,,,,,,,,,,,,,,,,14.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,
584,17503,0,175.0,3.0,1.0,1986.0,1.0,2.0,3.0,4.0,,,,,,,,,,,,,,14.0,12.0,0.0,0.0,1.0,1.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,17503,1,175.0,3.0,1.0,1986.0,,,,,,,,135.0,,,,,,,,,,14.0,12.0,0.0,0.0,1.0,1.0,0.0,532.0,,,,2.0,,,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,17503,2,175.0,3.0,1.0,1986.0,,,,,65.0,69.0,50.0,112.0,,,,,,,,,,14.0,12.0,0.0,0.0,1.0,1.0,0.0,532.0,,,,,,,,,,,,,,4.0,1.0,1.0,3.0,4.0,1.0,3.0,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,17503,3,175.0,3.0,1.0,1986.0,,,,,,,,,,,,,,,,,,14.0,12.0,0.0,0.0,1.0,1.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,0.0,,,,,5.0,,,,,,,,,,,,,,,,,,
588,17504,0,175.0,3.0,1.0,1992.0,1.0,2.0,3.0,4.0,,,,,,,,,,,,,,14.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,17504,1,175.0,3.0,1.0,1992.0,,,,,,,,,,,,,,,,,,14.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,17504,2,175.0,3.0,1.0,1992.0,,,,,,,,,,,,,,,,,,14.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,17504,3,175.0,3.0,1.0,1992.0,,,,,,,,,,,,,,,,,,14.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
592,17901,0,179.0,3.0,2.0,1981.0,1.0,2.0,3.0,4.0,,,,,,,,,,,,,,12.0,8.0,1.0,0.0,1.0,0.0,0.0,532.0,4.0,5.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,17901,1,179.0,3.0,2.0,1981.0,,,,,,,,62.0,,,,,,,,,,12.0,8.0,1.0,0.0,1.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,17901,2,179.0,3.0,2.0,1981.0,,,,,,,,88.0,,,,,,,,,,12.0,8.0,1.0,0.0,1.0,0.0,0.0,532.0,,,,2.0,,,1.0,1.0,2.0,,,,,3.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,5.0,,,,,,,,,,,4.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,17901,3,179.0,3.0,2.0,1981.0,,,,,,,,,,,,,,,,,,12.0,8.0,1.0,0.0,1.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,17902,0,179.0,3.0,2.0,1983.0,1.0,2.0,3.0,4.0,,,,40.0,,,,,,,,,,12.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,17902,1,179.0,3.0,2.0,1983.0,,,,,,,,86.0,,,,,,,,,,12.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,17902,2,179.0,3.0,2.0,1983.0,,,,,,,,103.0,,,,,,,,,,12.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,17902,3,179.0,3.0,2.0,1983.0,,,,,,,,,,,,,,,,,,12.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,0.0,,,,,6.0,,,,,,,,,,,,,,,,,,
600,18001,0,180.0,3.0,1.0,1978.0,,,,,,,,,,,,,,,,,,16.0,10.0,0.0,0.0,1.0,1.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,18001,1,180.0,3.0,1.0,1978.0,,,,,39.0,,,98.0,,,,,,,,,,16.0,10.0,0.0,0.0,1.0,1.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
602,18001,2,180.0,3.0,1.0,1978.0,,,,,65.0,66.0,-3.0,-7.0,,,,,,,,,,16.0,10.0,0.0,0.0,1.0,1.0,0.0,532.0,,,,3.0,,,2.0,1.0,3.0,,,3.0,,,,,,,,,,,,,,,,,,,,,0.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,18001,3,180.0,3.0,1.0,1978.0,,,,,,,,,,,,,,,,,,16.0,10.0,0.0,0.0,1.0,1.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,18002,0,180.0,3.0,1.0,1982.0,1.0,2.0,3.0,4.0,,,,,,,,,,,,,,16.0,10.0,0.0,0.0,1.0,1.0,0.0,532.0,4.0,5.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,18002,1,180.0,3.0,1.0,1982.0,,,,,,,,68.0,,,,,,,,,,16.0,10.0,0.0,0.0,1.0,1.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,18002,2,180.0,3.0,1.0,1982.0,,,,,52.0,74.0,49.0,-7.0,,,,,,,,,,16.0,10.0,0.0,0.0,1.0,1.0,0.0,532.0,,,,3.0,,,3.0,1.0,3.0,,,,,4.0,1.0,0.0,3.0,3.0,1.0,2.0,2.0,1.0,5.0,,,,,,,,,,,4.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,18002,3,180.0,3.0,1.0,1982.0,,,,,,,,,,,,,,,,,,16.0,10.0,0.0,0.0,1.0,1.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,
608,18003,0,180.0,3.0,1.0,1984.0,1.0,2.0,3.0,4.0,,,,24.0,,,,,,,,,,16.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,18003,1,180.0,3.0,1.0,1984.0,1.0,2.0,3.0,4.0,,,,68.0,,,,,,,,,,16.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,4.0,4.0,2.0,,1.0,1.0,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,18003,2,180.0,3.0,1.0,1984.0,,,,,62.0,63.0,63.0,104.0,,,,,,,,1.0,1.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,4.0,3.0,2.0,3.0,0.0,0.0,3.0,1.0,2.0,1.0,5.0,,3.0,4.0,1.0,0.0,3.0,3.0,1.0,3.0,2.0,1.0,5.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,3.0,,1.0,2.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,
611,18003,3,180.0,3.0,1.0,1984.0,,,,,,,,,,,,,,,,,,16.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,18301,0,183.0,3.0,1.0,1984.0,1.0,2.0,3.0,4.0,,,,36.0,,,,,,,,,,12.0,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
