,id,period,MPUBID_XRND,CRACE_XRND,CSEX_XRND,CYRB_XRND,HGC_OF_MOTHER_AS_OF_MAY_1_R,HOW_MANY_BOOKS,HOW_OFTEN_MOM_READS,HOW_OFT_CH_EATS_W,MOM_HELPS_CH_LEARN_NUMBERS,MOM_HELPS_CH_LEARN_ALPHABET,MOM_HELPS_CH_LEARN_COLORS,MOM_HELPS_CH_LEARN_SHAPES,HOW_OFT_CH_TAKEN_TO_MUSEUM,MUSIC_INSTMT_CH,CH_GET_SPEC_LESSON,HOW_OFT_CH_TAKEN_TO_PERFORMANCE,HOW_OFT_CH_SPEND_TIME_W_DAD,HOW_OFT_CH_W_DAD_OUTDOORS,DO_PARS_DISCUSS_TV,PIAT_MATH_TOTAL_RAW_SCORE,PIAT_READ_REC_TOTAL_RAW_SCO,PIAT_READ_COMP_TOTAL_RAW_SC,PPVT_TOTAL_RAW_SCORE,CHILD_EVER_ENROLLED_IN_HEAD,HOW_LONG_CHILD_WAS_IN_HEAD,MOM_HELPS_CH_W_NONE,IF_LOW_GRADES,MUSICAL_INSTMT_CH,TYPE_OF_SCHOOL,CH_ATTENDS_PUBLIC_PRIV_RELI,CHILD_AGE_WHEN_1ST_ATTD_HEA,IS_SCHOOL_GIFTED_HANDICAPPED,OWN_A_HOME_COMPUTER,HOW_OFT_PARENTS_HELP_WITH_H,TYPE_OF_SCHOOL_RECODE,DOES_CHILD_USE_ANY_COMPUTER,DOES_CHILD_NEVER_USE,MOMHGC_EVER_XRND,TOTAL_FAMILY_INCOME_FR_ALL,FAMILY_INCOME_FROM_ALL_SOUR,HGC_DLI_XRND,ASSOCIATES_XRND,BA_XRND,BS_XRND,MASTERS_XRND,PROFDEGREE_XRND,VERSION_R29_XRND,HIGHEST_GRADE_OF_REGULAR_SC,SPOUSE_WKSWK_PCY,SPOUSE_HRSWK_PCY,MOM_RACE_ID,MOM_RACE_ENCODED,MOM_SEX,WKSWK_PCY,HRSWK_PCY,HGC_REV_MOM,TNFI_TRUNC,ASVAB_1,ASVAB_2,ASVAB_3,ASVAB_4,ASVAB_5,ASVAB_6,ASVAB_7,ASVAB_8,ASVAB_9,ASVAB_10,ASVAB_11,ASVAB_12,AFQT_1,AFQT_2,AFQT_3,Q2_15C,Q2_15A_PRE,HGC_EVER_XRND,HIGHEST_DEGREE_EVER_XRND
40828,746802,1,7468.0,2.0,1.0,1977.0,12.0,6.0,0.19230769230769232,1.0,,,,,0.028846153846153848,0.0,0.0,0.0,1.0,1.0,0.0,39.0,29.0,48.0,,,,,,,,,,,,,,,,12.0,,,,,,,,,532.0,,52.0,40.0,13.0,2.0,2.0,16.5,660.0,12.0,15211.746162280702,51.0,0.0,21.0,16.0,31.0,11.0,25.0,35.0,18.0,11.0,20.0,16.0,41.0,47.0,45554.0,,,12.0,1.0
40829,746802,2,7468.0,2.0,1.0,1977.0,12.0,6.0,0.19230769230769232,1.0,,,,,0.028846153846153848,0.0,0.0,0.0,1.0,1.0,0.0,39.0,29.0,48.0,,,,,,,,,,,,,,,,12.0,,,,,,,,,532.0,,52.0,40.0,13.0,2.0,2.0,52.0,2080.0,12.0,24800.0,51.0,0.0,21.0,16.0,31.0,11.0,25.0,35.0,18.0,11.0,20.0,16.0,41.0,47.0,45554.0,,,12.0,1.0
40830,746802,3,7468.0,2.0,1.0,1977.0,12.0,6.0,0.19230769230769232,1.0,,,,,0.028846153846153848,0.0,0.0,0.0,1.0,1.0,0.0,39.0,29.0,48.0,,,,,,,,,,,,,,,,12.0,,,,,,,,,532.0,,52.0,40.0,13.0,2.0,2.0,52.0,2080.0,12.0,24800.0,51.0,0.0,21.0,16.0,31.0,11.0,25.0,35.0,18.0,11.0,20.0,16.0,41.0,47.0,45554.0,,,12.0,1.0
7320,746803,-1,7468.0,2.0,1.0,1981.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,532.0,,52.0,40.0,,2.0,,0.0,0.0,12.0,8524.0,,,,,,,,,,,,,,,,,,12.0,1.0
40831,746803,0,7468.0,2.0,1.0,1981.0,12.0,,,,1.0,2.0,3.0,4.0,,,,,,,,0.0,,,35.0,,,,,,,,,,,,,,,12.0,,,,,,,,,532.0,,52.0,40.0,,2.0,,11.0,440.0,12.0,16837.276041666668,51.0,0.0,21.0,16.0,31.0,11.0,25.0,35.0,18.0,11.0,20.0,16.0,41.0,47.0,45554.0,,,12.0,1.0
40832,746803,1,7468.0,2.0,1.0,1981.0,12.0,,,,1.0,2.0,3.0,4.0,,,,,,,,0.0,,,35.0,,,,,,,,,,,,,,,12.0,,,,,,,,,532.0,,52.0,40.0,,2.0,,52.0,2080.0,12.0,24800.0,51.0,0.0,21.0,16.0,31.0,11.0,25.0,35.0,18.0,11.0,20.0,16.0,41.0,47.0,45554.0,,,12.0,1.0
40833,746803,2,7468.0,2.0,1.0,1981.0,12.0,,,,1.0,2.0,3.0,4.0,,,,,,,,0.0,,,35.0,,,,,,,,,,,,,,,12.0,,,,,,,,,532.0,,52.0,40.0,,2.0,,52.0,2080.0,12.0,24800.0,51.0,0.0,21.0,16.0,31.0,11.0,25.0,35.0,18.0,11.0,20.0,16.0,41.0,47.0,45554.0,,,12.0,1.0
40834,746803,3,7468.0,2.0,1.0,1981.0,12.0,,,,1.0,2.0,3.0,4.0,,,,,,,,0.0,,,35.0,,,,,,,,,,,,,,,12.0,,,,,,,,,532.0,,52.0,40.0,,2.0,,52.0,2080.0,12.0,24800.0,51.0,0.0,21.0,16.0,31.0,11.0,25.0,35.0,18.0,11.0,20.0,16.0,41.0,47.0,45554.0,,,12.0,1.0
7321,747001,-1,7470.0,2.0,2.0,1977.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,16.0,4.0
40835,747001,0,7470.0,2.0,2.0,1977.0,11.5,6.0,1.0,14.0,,,,,0.0,0.0,0.0,0.028846153846153844,1.0,1.0,0.0,31.0,47.0,57.0,101.0,0.0,,,1.0,0.0,1.0,1.0,,1.0,,,,,,16.0,,,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,18.10027749914639,57.61843779201846,13.0,2.0,2.0,0.0,0.0,11.5,4550.666666666667,,,,,,,,,,,,,,,,,,16.0,4.0
40836,747001,1,7470.0,2.0,2.0,1977.0,12.5,6.0,1.0,14.0,,,,,0.0,0.0,0.0,0.028846153846153848,1.0,1.0,0.0,31.0,47.0,57.0,101.0,0.0,,,1.0,0.0,1.0,1.0,,1.0,,,,,,16.0,,,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,24.0,33.044414172006924,13.0,2.0,2.0,0.0,0.0,12.5,15085.5,,,,,,,,,,,,,,,,,,16.0,4.0
40837,747001,2,7470.0,2.0,2.0,1977.0,14.0,15.9375,1.0,4.625,,,,,0.18662794879171463,0.0,0.9375,0.18843083340709924,1.4375,0.27826524741081704,0.0,48.0,60.1875,58.75,132.2,0.0,,,1.2,0.0,1.0,1.0,,1.0,,,,,,16.0,,,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,50.6,51.0,13.0,2.0,2.0,4.4,139.2,14.0,43172.2,,,,,,,,,,,,,,,,,,16.0,4.0
40838,747001,3,7470.0,2.0,2.0,1977.0,24.160370072968117,4.0,1.0,4.0,,,,,0.028846153846153848,0.0,1.0,0.028846153846153848,1.0,0.23014959723820488,0.0,51.0,69.0,57.0,151.0,0.0,,,3.0,0.0,1.0,1.0,,1.0,,,,,,16.0,,,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,52.007866792907784,40.8621545448711,13.0,2.0,2.0,18.594046532037783,654.7352097984207,14.00001894740954,59503.41746649125,,,,,,,,,,,,,,,,,,16.0,4.0
7322,747002,-1,7470.0,2.0,2.0,1981.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,9.0,1.0,0.0,1.0,0.0,0.0,532.0,,24.0,50.0,,2.0,,0.0,0.0,12.0,4000.0,,,,,,,,,,,,,,,,,,16.0,4.0
40839,747002,0,7470.0,2.0,2.0,1981.0,12.333333333333334,20.0,1.611047180667434,4.0,1.0,2.0,3.0,,0.028846153846153844,0.0,1.0,0.028846153846153844,1.0,1.0,0.0,7.0,21.0,21.0,82.0,0.0,,,5.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,16.0,,4.0,9.0,1.0,0.0,1.0,0.0,0.0,532.0,,16.0,26.333333333333332,,2.0,,0.0,0.0,12.333333333333334,12057.0,,,,,,,,,,,,,,,,,,16.0,4.0
40840,747002,1,7470.0,2.0,2.0,1981.0,14.0,20.0,1.0790198725325308,4.0,1.0,2.0,3.0,,0.028846153846153848,0.0,1.0,0.028846153846153848,1.0,1.0,0.0,24.1875,27.265625,24.703125,86.6875,0.0,,,5.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,16.0,,4.0,9.0,1.0,0.0,1.0,0.0,0.0,532.0,,50.25,51.25,,2.0,,0.0,0.0,14.0,39965.25,,,,,,,,,,,,,,,,,,16.0,4.0
