,id,period,MPUBID_XRND,CRACE_XRND,CSEX_XRND,CYRB_XRND,HOW_MANY_BOOKS_C,HOW_OFTEN_MOM_READS,HOW_OFT_CH_EATS_W,MOM_HELPS_CH_LEARN_NUMBERS,MOM_HELPS_CH_LEARN_ALPHABET,MOM_HELPS_CH_LEARN_COLORS,MOM_HELPS_CH_LEARN_SHAPES,HOW_OFT_CH_TAKEN_TO_MUSEUM,HOW_MANY_BOOKS_CHI,HOW_OFTEN_MOM_READ,MUSIC_INSTMT_CH_CA,CH_GET_SPEC_LESSON,HOW_OFT_CH_TAKEN_T,HOW_OFT_TAKEN_TO_P,HOW_OFT_CH_SPEND_T,HOW_OFT_CH_W_DAD_O,DO_PARS_DISCUSS_TV,PIAT_MATH_TOTAL_RAW_SCORE,PIAT_READ_REC_TOTAL_RAW_SCO,PIAT_READ_COMP_TOTAL_RAW_SC,PPVT_TOTAL_RAW_SCORE,CHILD_EVER_ENROLLED_IN_HEAD,HOW_LONG_CHILD_WAS_IN_HEAD,MOM_HELPS_CH_W_NONE,MUSIC_INSTMT_CH,CH_GET_SPEC_LESS,HOW_OFT_TAKEN_TO,HOW_OFT_CH_SPEND,HOW_OFT_CH_W_DAD,DO_PARS_DISCUSS,IF_LOW_GRADES_HE,HOW_MANY_BOOKS_CH,MUSICAL_INSTMT_CH,CH_GET_SPEC_LESSO,DO_PARS_DISCUSS_T,IF_LOW_GRADES_HEL,TYPE_OF_SCHOOL_CHILD_ATTEND,HOW_LONG_DID_CHILD_ATTEND_H,CHILD_ATTENDS_PUBLIC_PRIV_R,CHILD_AGE_WHEN_1ST_ATTD_HEA,CH_ATTENDS_PUBLIC_PRIV_RELI,IS_SCHOOL_GIFTED_HANDICAPPE,OWN_A_HOME_COMPUTER,HOW_MANY_BOOKS,MUSIC_INSTMT_C,CH_GET_SPEC_LE,HOW_OFT_CH_TAK,HOW_OFT_CH_TAKEN_TO_PERFORMANCE,HOW_OFT_CH_SPE,DO_PARS_DISCUS,IF_LOW_GRADES,MS_CH_ATTENDS_PUBLIC_PRIV_R,MS_IS_SCHOOL_GIFTED_HANDICA,SCHOOL_HOW_OFTEN_PARENTS_HE,HOW_OFT_PARENTS_HELP_WITH_H,HOW_MANY_BOOKS_DOES,HOW_OFT_DOES_MOM_REA,HOW_OFT_CH_EATS_W_MO,HOW_OFT_MOM_READ_TO,HOW_OFT_CH_TAKEN_TO,HOW_MANY_BOOKS_CHILD,IS_THERE_MUSIC_INSTR,HOW_OFT_CH_SPEND_TIM,PARS_DISCUSS_TV_PRGM,MOM_HELP_MORE_W_SCHO,PARS_DISCUSS_TV_PROG,MS_TYPE_OF_SCHOOL_CHILD_ATT,MS_TYPE_OF_SCH_CHD_ATTNDS_C,HOW_OFT_CH_TAKE,TYPE_SCHOOL_CHILD_ATTENDS_V,SCHOOL_CHILD_ATTENDS_RECD,SCHOOL_CHILD_ATTENDS,DOES_CHILD_USE_ANY_COMPUTER,DOES_CHILD_NEVER_USE,MOMHGC_EVER_XRND,TYPE_OF_SCHOOL,HOW_OFTEN_PARS_HELP_R_WITH,IS_CURRENT_MOST_RECENT_SCHO,IN_SCL_YR_HOW_OFTEN_PARENTS,TOTAL_FAMILY_INCOME_FROM_AL,FAMILY_INCOME_FROM_ALL_SOUR,HGC_DLI_XRND,ASSOCIATES_XRND,BA_XRND,BS_XRND,MASTERS_XRND,PROFDEGREE_XRND,TOTAL_FAMILY_INCOME_FR_ALL,VERSION_R29_XRND,HIGHEST_GRADE_OF_REGULAR_SC,MAR_10A,MAR_10B,SAMPLE_ID,MOTHER_RACE_ENCODED,SAMPLE_SEX,WKSWK_PCY,HRSWK_PCY,HGCREV79,TNFI_TRUNC,Q2_15A,Q2_15B,HGCREV80,ASVAB_1,ASVAB_2,ASVAB_3,ASVAB_4,ASVAB_5,ASVAB_6,ASVAB_7,ASVAB_8,ASVAB_9,ASVAB_10,ASVAB_11,ASVAB_12,AFQT_1,AFQT_2,AFQT_3,HGCREV81,HGCREV82,HGCREV83,HGCREV84,HGCREV85,HGCREV86,HGCREV87,HGCREV88,HGCREV89,HGCREV90,HGCREV91,HGCREV92,HGCREV93,HGCREV94,HGCREV96,Q2_15C,HGCREV98,HGCREV00,HGCREV02,HGCREV04,HGCREV06,HGCREV08,HGCREV10,HGCREV12,HGCREV14,HGCREV16,Q2_15A_PRE,HGC_EVER_XRND,HIGHEST_DEGREE_EVER_XRND
2987,68901,1,689.0,3.0,2.0,1986.0,4.0,4.0,,1.0,2.0,3.0,4.0,2.0,,,,,,,,,,20.0,17.0,17.0,66.0,,,,0.0,1.0,2.0,5.0,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,0.0,0.0,,4259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,13.0,,,,,,,,,,,,,,13.0,1.0
2988,68901,2,689.0,3.0,2.0,1986.0,4.0,3.0,,,,,,3.0,,,,,,,,,,48.0,53.0,43.0,113.0,,,,0.0,0.0,2.0,2.0,,1.0,5.0,,,,,,,,,,,,0.0,,,,,,,,,1.0,1.0,4.0,4.0,4.0,,6.0,,,,0.0,5.0,,5.0,1.0,1.0,1.0,,,,,,,13.0,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,24.0,1680.0,,12618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,13.0,,,,,,,,,,,13.0,1.0
2989,68901,3,689.0,3.0,2.0,1986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0
2990,68902,-1,689.0,3.0,2.0,1992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,43.0,1018.0,,8372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,13.0,1.0
2991,68902,0,689.0,3.0,2.0,1992.0,,,,1.0,2.0,3.0,4.0,,,,,,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,0.0,0.0,,8289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,13.0,13.0,,,,,,,,,,,,,13.0,1.0
2992,68902,1,689.0,3.0,2.0,1992.0,,,,,,,,,,,,,,,,,,19.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,5.0,,5.0,,,,4.0,,,1.0,,,1.0,1.0,,,,,,,13.0,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,24.0,1680.0,,12618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,13.0,1.0
2993,68902,2,689.0,3.0,2.0,1992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0
2994,68902,3,689.0,3.0,2.0,1992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,1.0,0.0,6.0,,6.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,42.5,1700.0,,62110.5,52.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,,,,,13.0,1.0
2995,68903,-1,689.0,3.0,1.0,2001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0
2996,68903,0,689.0,3.0,1.0,2001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0
2997,68903,1,689.0,3.0,1.0,2001.0,4.0,3.25,,,,,,1.0,,,,,,,,,,36.0,39.0,37.0,,,,,0.75,0.0,2.5,1.0,,1.0,5.0,,,,,,1.0,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,47.25,1890.0,,59515.25,52.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,,,,,13.0,1.0
2998,68903,2,689.0,3.0,1.0,2001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,1.0,0.0,13.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0
2999,68903,3,689.0,3.0,1.0,2001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,1.0,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,3.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0
3000,69101,-1,691.0,3.0,1.0,1984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,532.0,,,,,3.0,,52.0,2080.0,,21000.0,20.0,40.0,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0
3001,69101,0,691.0,3.0,1.0,1984.0,,,,1.0,2.0,3.0,4.0,,,,,,,,,,,,,,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,532.0,,,,,3.0,,14.0,142.5,,5658.5,41.0,36.0,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,10.0,11.0,12.0,,,,,,,,,,,,,,,,,,,13.0,1.0
3002,69101,1,691.0,3.0,1.0,1984.0,4.0,4.25,,,,,,,,,,,,,,,,15.5,18.5,17.75,81.0,0.0,,,0.0,0.25,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,532.0,,,,,3.0,,7.0,301.0,,30999.0,40.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,13.0,,,,,,,,,,,,,,,,13.0,1.0
3003,69101,2,691.0,3.0,1.0,1984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,532.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0
3004,69101,3,691.0,3.0,1.0,1984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,532.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0
3005,69102,-1,691.0,3.0,1.0,1985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,532.0,,,,,3.0,,43.0,1908.0,,,52.0,30.0,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0
3006,69102,0,691.0,3.0,1.0,1985.0,,,,-1.0,-0.25,0.5,1.25,,,,,,,,,,,9.0,11.0,11.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,532.0,,,,,3.0,,36.0,-3.0,,31499.0,51.5,44.0,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,11.0,12.0,13.0,,,,,,,,,,,,,,,,,,13.0,1.0
3007,69102,1,691.0,3.0,1.0,1985.0,4.0,5.0,,,,,,,,,,,,,,,,19.0,19.0,,96.0,,,,0.0,0.0,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,532.0,,,,,3.0,,4.5,298.5,,62000.0,13.5,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,,,,,,,,,,,,,,,,13.0,1.0
3008,69102,2,691.0,3.0,1.0,1985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,532.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0
3009,69102,3,691.0,3.0,1.0,1985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,532.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0
3010,69103,-1,691.0,3.0,2.0,1989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,532.0,,,,,3.0,,52.0,,,63000.0,51.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,13.0,1.0
3011,69103,0,691.0,3.0,2.0,1989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,532.0,,,,,3.0,,7.0,301.0,,30999.0,40.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,12.0,13.0,13.0,13.0,,,,,,,,,,,,,,,,13.0,1.0
3012,69103,1,691.0,3.0,2.0,1989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,532.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0
3013,69103,2,691.0,3.0,2.0,1989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,532.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0
3014,69103,3,691.0,3.0,2.0,1989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,532.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0
3015,69201,-1,692.0,3.0,2.0,1981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,1611.0,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0
3016,69201,0,692.0,3.0,2.0,1981.0,4.0,5.0,,1.0,2.0,3.0,4.0,2.0,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,0.0,0.0,,7398.5,10.5,18.0,,51.0,1.0,11.0,14.0,23.0,8.0,42.0,49.0,10.0,9.0,5.0,10.0,34.0,27.0,36055.0,12.0,12.0,12.0,13.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,13.0,1.0
3017,69201,1,692.0,3.0,2.0,1981.0,4.0,4.0,,,,,,,,,,,,,,,,26.75,28.25,41.0,,0.0,,,0.0,0.75,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,20.5,836.0,,10194.5,11.0,18.0,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,13.0,13.0,,,,,,,,,,,,,,,,,,13.0,1.0
3018,69201,2,692.0,3.0,2.0,1981.0,,,6.0,,,,,3.0,,,,,,,,,,48.0,55.5,47.0,107.0,,,,,,2.0,4.0,5.0,,,4.0,0.0,1.0,1.0,5.0,,,,,1.0,1.0,0.0,4.0,0.0,1.0,3.0,1.0,5.0,1.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,51.0,2368.0,,17684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,13.0,13.0,,,,,,,,,,,,,,13.0,1.0
3019,69201,3,692.0,3.0,2.0,1981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0,3.0,1.0,,,,5.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,2787.0,,24000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,13.0,13.0,,,,,,,,,,13.0,1.0
3020,69202,-1,692.0,3.0,1.0,1985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,0.0,0.0,,7916.0,21.0,40.0,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0
3021,69202,0,692.0,3.0,1.0,1985.0,,,,1.0,2.0,3.0,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,1.5,60.0,,8676.0,31.0,35.0,,,,,,,,,,,,,,,,,,,,,13.0,13.0,13.0,13.0,13.0,13.0,,,,,,,,,,,,,,,,,,13.0,1.0
3022,69202,1,692.0,3.0,1.0,1985.0,4.0,3.0,,,,,,,,,,,,,,,,11.0,17.0,17.0,80.0,,,,0.0,0.0,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,51.0,2088.0,,14842.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,13.0,13.0,,,,,,,,,,,,,,13.0,1.0
3023,69202,2,692.0,3.0,1.0,1985.0,,,7.0,,,,,,,,,,,,,,,39.5,28.0,27.0,115.0,,,,,,,,7.0,,,,,,,,,,,,,,0.0,4.0,0.0,1.0,2.0,2.0,7.0,1.0,5.0,1.0,1.0,4.0,5.0,3.0,,6.0,,,,0.0,1.0,,5.0,0.0,1.0,1.0,,,,,,,13.0,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,2860.5,,23000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,13.0,,,,,,,,,,,13.0,1.0
3024,69202,3,692.0,3.0,1.0,1985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,1.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,4252.0,,38000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,13.0,,,,,,,,13.0,1.0
3025,69401,-1,694.0,3.0,2.0,1978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,532.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.0
3026,69401,0,694.0,3.0,2.0,1978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,532.0,,50.0,48.0,5.0,3.0,2.0,-2.5,-2.5,12.0,8997.5,23.5,32.5,,,,,,,,,,,,,,,,,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.0
3027,69401,1,694.0,3.0,2.0,1978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,532.0,,,,,3.0,,0.0,0.0,,38500.0,52.0,66.5,,,,,,,,,,,,,,,,,,,,12.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,12.0,1.0
3028,69401,2,694.0,3.0,2.0,1978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,532.0,,,,,3.0,,0.0,0.0,,146942.0,52.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,,12.0,1.0
3029,69401,3,694.0,3.0,2.0,1978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,532.0,,,,,3.0,,-2.5,-2.5,,160097.0,22.5,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,,,,,,,,,,,,,,12.0,1.0
3030,69402,-1,694.0,3.0,1.0,1980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,532.0,,50.0,48.0,5.0,3.0,2.0,9.0,432.0,12.0,26500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.0
3031,69402,0,694.0,3.0,1.0,1980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,532.0,,,,,3.0,,0.0,0.0,,20000.0,52.0,67.0,,,,,,,,,,,,,,,,,12.0,12.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,12.0,1.0
3032,69402,1,694.0,3.0,1.0,1980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,532.0,,,,,3.0,,0.0,0.0,,18999.0,37.0,65.0,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,12.0,1.0
3033,69402,2,694.0,3.0,1.0,1980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,532.0,,,,,3.0,,-5.0,-5.0,,-5.0,-5.0,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,,12.0,12.0,,,,,,,,,,,,,,12.0,1.0
3034,69402,3,694.0,3.0,1.0,1980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,532.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.0
3035,69403,-1,694.0,3.0,1.0,1984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,532.0,,,,,3.0,,0.0,0.0,,22000.0,52.0,66.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.0
3036,69403,0,694.0,3.0,1.0,1984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,532.0,,,,,3.0,,0.0,0.0,,23499.0,50.0,65.0,,,,,,,,,,,,,,,,,,,,12.0,12.0,12.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,12.0,1.0
3037,69403,1,694.0,3.0,1.0,1984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,532.0,,,,,3.0,,-2.5,-2.5,,79900.0,22.5,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,,12.0,,,,,,,,,,,,,,,12.0,1.0
3038,69403,2,694.0,3.0,1.0,1984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,532.0,,,,,3.0,,0.0,0.0,,,50.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,12.0,1.0
