scenario_family,scenario,parameter_value,period,hc,parent_h,c_policy,l_policy,e_policy,perceived_hc_next_policy,true_expected_hc_next_policy,value_policy
parent_human_capital,low h,0.8,1,0.502464857012963,0.8,0.6328982810352646,0.34073091462585625,0.20775423602596854,0.45516811163406223,0.4574496512881622,-17.707789339438648
parent_human_capital,low h,0.8,1,0.5029347560956027,0.8,0.6328978968180237,0.3407313366732065,0.2077552279913937,0.45532068418965466,0.4576029886168721,-17.706708697161606
parent_human_capital,low h,0.8,1,0.5034460144056994,0.8,0.6328742660326839,0.3407559528638276,0.20781430609122784,0.45552463885231875,0.4578079656065372,-17.705533486800434
parent_human_capital,low h,0.8,1,0.5039987571454999,0.8,0.6328487272610293,0.34078253492638444,0.20787812303296438,0.4557450280671394,0.4580294595268943,-17.70426351818798
parent_human_capital,low h,0.8,1,0.5045931197713469,0.8,0.6328213087209171,0.3408111188535673,0.20794670242821983,0.4559818927725908,0.4582675115216226,-17.70289861965962
parent_human_capital,low h,0.8,1,0.5052292480490046,0.8,0.6328142567574393,0.34081845692955876,0.20796432122112524,0.45619870065124846,0.45848540615429445,-17.701438955646868
parent_human_capital,low h,0.8,1,0.5059072981132409,0.8,0.6327830414698394,0.3408509786399845,0.20804236777173818,0.4564685561645345,0.4587566143239699,-17.699884155908837
parent_human_capital,low h,0.8,1,0.5066274365316988,0.8,0.6327499046461083,0.34088549784490585,0.2081252122505562,0.45675499794971564,0.45904449190457436,-17.698233865759246
parent_human_capital,low h,0.8,1,0.507389840373095,0.8,0.6327822261700244,0.3408518341758345,0.20804441504317728,0.45694745236716466,0.4592379110038053,-17.696488365565543
parent_human_capital,low h,0.8,1,0.5081946972797818,0.8,0.632761339217795,0.3408735761230519,0.20809661039939986,0.4572407056593123,0.45953263423419694,-17.69464871980237
parent_human_capital,low h,0.8,1,0.5090422055447187,0.8,0.6327224972865328,0.34091403600749004,0.20819371456425279,0.4575769955477967,0.4598706097827621,-17.69271301237745
