scenario_family,scenario,parameter_value,period,hc,parent_h,c_policy,l_policy,e_policy,perceived_hc_next_policy,true_expected_hc_next_policy,value_policy
public_input_complements,low g,0.6,1,0.9532050996921831,1.2,0.8115622945975134,0.32505105289416414,0.24054797965388122,0.6122676040353796,0.6153366081721425,-17.067391132319376
public_input_complements,low g,0.6,1,0.9630567645821445,1.2,0.8116094970805913,0.32504490524230595,0.2404874982427895,0.6140898471857082,0.617167985354273,-17.05492908504975
public_input_complements,low g,0.6,1,0.9730893415331738,1.2,0.8112692211293571,0.32508510595637796,0.2409146077364193,0.616119045645504,0.6192073552136763,-17.04242675576526
public_input_complements,low g,0.6,1,0.9833063546955787,1.2,0.8114981501565014,0.3250585363666186,0.24062828839539463,0.6178816328319171,0.620978777405128,-17.029863480571528
public_input_complements,low g,0.6,1,0.9937114102890687,1.2,0.8113196463560478,0.3250791848206781,0.24085139285661683,0.6198608321675072,0.6229678975186725,-17.017258827318635
public_input_complements,low g,0.6,1,1.0043081986431819,1.2,0.8113804127466944,0.3250714660918047,0.2407739540116039,0.6217353949847196,0.6248518566211085,-17.004600362726332
public_input_complements,low g,0.6,1,1.0151004962935855,1.2,0.811207330011416,0.3250922986359065,0.24099203504214192,0.6237428620328463,0.6268693861396886,-16.991881906264187
public_input_complements,low g,0.6,1,1.0260921681358672,1.2,0.8113699991071834,0.3250733552141754,0.24078844815543543,0.6255958378445319,0.6287316500312821,-16.97914947302534
public_input_complements,low g,0.6,1,1.037287169638491,1.2,0.8108763199870256,0.32512979878711523,0.2414040453931433,0.6277944054142994,0.6309412379668539,-16.966353245736993
public_input_complements,low g,0.6,1,1.0486895491166357,1.2,0.8114047974709282,0.3250686403138887,0.24074346560707144,0.6294909177441865,0.6326462541001827,-16.95352205298271
public_input_complements,low g,0.6,1,1.0603034500686892,1.2,0.8107526122593258,0.3251294137641031,0.2415269214711368,0.6317909957508074,0.6349578612957901,-16.94063944144461
public_input_complements,low g,0.6,1,1.0721331135772334,1.2,0.8111425468526547,0.3250989635968489,0.24107121451653873,0.6335969132668329,0.6367728310110351,-16.927715569040927
public_input_complements,low g,0.6,1,1.0841828807763967,1.2,0.810777943539975,0.3251411944596243,0.2415270364928136,0.6357927091017381,0.6389796333183658,-16.91475015047744
public_input_complements,low g,0.6,1,1.0964571953875313,1.2,0.8109112804927705,0.325125748261617,0.24136033575232216,0.6377473257871813,0.6409440475607169,-16.901741043409455
public_input_complements,low g,0.6,1,1.1089606063252093,1.2,0.8106792402933382,0.3251525928330224,0.24165036022599018,0.6399053884607918,0.6431129275684946,-16.888698139589152
public_input_complements,low g,0.6,1,1.1216977703756155,1.2,0.8110387670261101,0.32511101220299676,0.2412010193323631,0.6417706739606726,0.6449875628508523,-16.87563888043551
public_input_complements,low g,0.6,1,1.1346734549494641,1.2,0.8108619687591441,0.325131455353956,0.24142197480540067,0.6439295190312944,0.6471572291774227,-16.86252822217803
public_input_complements,low g,0.6,1,1.147892540911644,1.2,0.8106532783840001,0.32515633675431477,0.24168440900531957,0.6461208622533825,0.6493595565531217,-16.849381009533538
public_input_complements,low g,0.6,1,1.1613600254898573,1.2,0.8106629396784324,0.3251544634432241,0.24167070135893168,0.6482110583145586,0.6514602297656548,-16.8361756515283
public_input_complements,low g,0.6,1,1.1750810252645967,1.2,0.8110014144790822,0.3251152936147836,0.24124761972885045,0.650141594549995,0.6534004428542411,-16.822976737816496
public_input_complements,low g,0.6,1,1.189060779242872,1.2,0.8103955945608383,0.3251859172436802,0.24200598668551085,0.6525884565638095,0.6558595698149399,-16.80972343406887
public_input_complements,low g,0.6,1,1.2033046520181812,1.2,0.8109531265720658,0.3251209408004853,0.24130810555698262,0.6544289943306717,0.6577093333157511,-16.7964720364778
public_input_complements,low g,0.6,1,1.217818137019287,1.2,0.8104561965322894,0.3251784223300761,0.2419291957006751,0.6568483762230847,0.6601408424103665,-16.783161272645316
public_input_complements,low g,0.6,1,1.2326068598504607,1.2,0.8106964840898758,0.32515059700776805,0.24162880544690338,0.658886129456273,0.6621888099241428,-16.76982715305916
public_input_complements,low g,0.6,1,1.247676581725918,1.2,0.8103609716812463,0.32518941883753427,0.2420481730078276,0.6612491434375591,0.6645636685623011,-16.756460137328325
