,id,period,MPUBID_XRND,CRACE_XRND,CSEX_XRND,CYRB_XRND,MOM_HELPS_CH_LEA_,MOM_HELPS_CH_LEARN_ALPHABET_,MOM_HELPS_CH_LEARN_COLORS_,MOM_HELPS_CH_LEARN_SHAPES_,PIAT_MATH_TOTAL_RAW_SCORE_,PIAT_READ_REC_TOTAL_RAW_SCO_,PIAT_READ_COMP_TOTAL_RAW_SC_,PPVT_TOTAL_RAW_SCORE_,HOW_OFT_MOM_READ_TO_,MOM_HELPS_CH_LEARN_N_,MOM_HELPS_CH_LEARN_A_,MOM_HELPS_CH_LEARN_C_,MOM_HELPS_CH_LEARN_S_,MOM_HELPS_CH_W_NONE_,HOW_OFT_CH_TAKEN_TO_,MS_TYPE_OF_SCHOOL_CHILD_ATT_,MS_TYPE_OF_SCH_CHD_ATTNDS_C_,MOMHGC_EVER_XRND,HGC_DLI_XRND,ASSOCIATES_XRND,BA_XRND,BS_XRND,MASTERS_XRND,PROFDEGREE_XRND,VERSION_R29_XRND,HOW_MANY_BOOKS_C_,HOW_OFTEN_MOM_RE_,HOW_OFT_CH_EATS_,HOW_OFT_CH_TAKEN_,MUSIC_INSTMT_CH_,CH_GET_SPEC_LESS_,HOW_OFT_TAKEN_TO_,HOW_OFT_CH_SPEND_,HOW_OFT_CH_W_DAD_,DO_PARS_DISCUSS_,IF_LOW_GRADES_HE_,TYPE_OF_SCHOOL_CHILD_ATTEND_,HOW_OFT_PARENTS_HELP_WITH_H_,HOW_MANY_BOOKS_,MUSIC_INSTMT_C_,CH_GET_SPEC_LE_,HOW_OFT_CH_TAK_,HOW_OFT_TAKEN_,HOW_OFT_CH_SPE_,HOW_OFT_CH_W_D_,HOW_OFT_CH_EAT_,DO_PARS_DISCUS_,IF_LOW_GRADES_,SCHOOL_CHILD_ATTENDS_2004_,DOES_CHILD_USE_ANY_COMPUTER_,4_5_HOW_OFTEN_MOM_RE_,4_5_HOW_MANY_BOOKS_C_,4_5_MOM_HELPS_CH_LEA_,MOM_HELPS_CH_LEARN_COLORS_2_,MOM_HELPS_CH_LEARN_SHAPES_2_,4_5_HOW_OFT_CH_TAKEN_,4_5_HOW_OFT_CH_EATS_,CHILD_EVER_ENROLLED_IN_HEAD_,HOW_MANY_BOOKS_CH_,MUSICAL_INSTMT_CH_,CH_GET_SPEC_LESSO_,HOW_OFT_CH_EATS_W_,DO_PARS_DISCUSS_T_,IF_LOW_GRADES_HEL_,CH_ATTENDS_PUBLIC_PRIV_RELI_,IS_SCHOOL_GIFTED_HANDICAPPE_,OWN_A_HOME_COMPUTER_,MS_IS_SCHOOL_GIFTED_HANDICA_,TYPE_OF_SCHOOL_,HOW_OFTEN_PARS_HELP_R_WITH_,SCHOOL_HOW_OFTEN_PARENTS_HE_,IS_CURRENT_MOST_RECENT_SCHO_,MS_CH_ATTENDS_PUBLIC_PRIV_R_,HOW_OFT_CH_EATS_W_MO_,HOW_OFT_CH_SPEND_TIM_,MOM_HELP_MORE_W_SCHO_,PARS_DISCUSS_TV_PROG_,CHILD_ATTENDS_PUBLIC_PRIV_R_,6_HOW_MANY_BOOKS_CHI_,6_HOW_OFTEN_MOM_READ_,6_MUSIC_INSTMT_CH_CA_,6_CH_GET_SPEC_LESSON_,6_HOW_OFT_CH_TAKEN_T_,6_HOW_OFT_TAKEN_TO_P_,6_HOW_OFT_CH_SPEND_T_,6_HOW_OFT_CH_W_DAD_O_,6_HOW_OFT_CH_EATS_W_,6_DO_PARS_DISCUSS_TV_,IN_SCL_YR_HOW_OFTEN_PARENTS_,FAMILY_INCOME_FROM_ALL_SOUR_,HOW_OFT_DOES_MOM_REA_,HOW_MANY_BOOKS_CHILD_,PARS_DISCUSS_TV_PRGM_,TOTAL_FAMILY_INCOME_FROM_AL_,HOW_OFTEN_MOM_R_,MOM_HELPS_CH_LE_,_MOM_HELPS_CH_LEARN_ALPHABE_,_MOM_HELPS_CH_LEARN_COLORS__,_MOM_HELPS_CH_LEARN_SHAPES__,HOW_OFT_CH_TAKE_,TOTAL_FAMILY_INCOME_FR_ALL_,HOW_MANY_BOOKS_DOES_,IS_THERE_MUSIC_INSTR_,CHILD_S_AGE_WHEN_1ST_ATTD_H_,CHILD_AGE_WHEN_1ST_ATTD_HEA_,DOES_CHILD_NEVER_USE_,HIGHEST_GRADE_OF_REGULAR_SC_,HOW_LONG_CHILD_WAS_IN_HEAD_,MOM_HELPS_CH_W_N_
316,9801,0,98.0,3.0,1.0,1987.0,1.0,2.0,3.0,4.0,,,,55.0,,,,,,,,,,13.0,10.0,0.0,1.0,0.0,1.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,9801,1,98.0,3.0,1.0,1987.0,,,,,,,,127.0,,,,,,,,,,13.0,10.0,0.0,1.0,0.0,1.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,9801,2,98.0,3.0,1.0,1987.0,,,,,,,,136.0,,,,,,,,1.0,1.0,13.0,10.0,0.0,1.0,0.0,1.0,0.0,532.0,,,,,,,,,,,,1.0,,4.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,5.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,2.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,,,,
319,9801,3,98.0,3.0,1.0,1987.0,,,,,,,,,,,,,,,,,,13.0,10.0,0.0,1.0,0.0,1.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.0,,,,,,,,,,,,,,,,,1.0,,,,,4.0,,,,,,,,,,,,,,,
320,9802,0,98.0,3.0,1.0,1990.0,1.0,2.0,3.0,4.0,,,,53.0,,,,,,,,,,13.0,8.0,0.0,0.0,1.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,9802,1,98.0,3.0,1.0,1990.0,1.0,2.0,3.0,4.0,,,,,,,,,,,,1.0,1.0,13.0,8.0,0.0,0.0,1.0,0.0,0.0,532.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,5.0,4.0,1.0,,,,,,,,,,,,4.0,,,,
322,9802,2,98.0,3.0,1.0,1990.0,,,,,72.0,76.0,59.0,150.0,,,,,,,,,,13.0,8.0,0.0,0.0,1.0,0.0,0.0,532.0,4.0,2.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,5.0,1.0,0.0,4.0,0.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,9802,3,98.0,3.0,1.0,1990.0,,,,,,,,,,,,,,,,,,13.0,8.0,0.0,0.0,1.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,9803,0,98.0,3.0,1.0,1994.0,,,,,,,,,5.0,1.0,2.0,1.0,2.0,2.0,2.0,,,13.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,
325,9803,1,98.0,3.0,1.0,1994.0,,1.0,,,,,,,,,,,,,,,,13.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,4.0,6.0,1.0,3.0,0.0,1.0,2.0,1.0,2.0,1.0,4.0,,4.0,,,,,,,,,,,,,5.0,4.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,9803,2,98.0,3.0,1.0,1994.0,,,,,75.0,79.0,75.0,144.0,,,,,,,,,,13.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,4.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,2.0,4.0,1.0,1.0,2.0,3.0,1.0,5.0,2.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,9803,3,98.0,3.0,1.0,1994.0,,,,,,,,,,,,,,,,,,13.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,
328,9901,0,99.0,3.0,1.0,1987.0,,,,,,,,80.0,,,,,,,,,,14.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,9901,1,99.0,3.0,1.0,1987.0,,,,,,,,114.0,,,,,,,,,,14.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,9901,2,99.0,3.0,1.0,1987.0,,,,,,,,128.0,,,,,,,,1.0,1.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,1.0,,4.0,1.0,1.0,2.0,2.0,3.0,4.0,6.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,9901,3,99.0,3.0,1.0,1987.0,,,,,,,,,,,,,,,,,,14.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.0,,,,,,,,,,,,,,,,,2.0,,,,,-7.0,,,,,,,15000.0,,,,,,,,
332,9902,0,99.0,3.0,1.0,1993.0,,,3.0,4.0,13.0,10.0,10.0,54.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,5.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,9902,1,99.0,3.0,1.0,1993.0,,,,,,,,,,,,,,,,,,14.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,9902,2,99.0,3.0,1.0,1993.0,,,,,,,,128.0,,,,,,,,,,14.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,9902,3,99.0,3.0,1.0,1993.0,,,,,,,,,,,,,,,,,,14.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,40000.0,,,,,,,,
336,10001,0,100.0,3.0,1.0,1985.0,,,,,10.0,,,17.0,,,,,,,,,,12.0,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,10001,1,100.0,3.0,1.0,1985.0,,,,,,,48.0,74.0,,,,,,,,,,12.0,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,1.0,,,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,10001,2,100.0,3.0,1.0,1985.0,,,,,,,,110.0,,,,,,,,1.0,1.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,1.0,4.0,1.0,0.0,3.0,1.0,1.0,3.0,3.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,1.0,,,4.0,,1.0,6.0,1.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,,,,
339,10001,3,100.0,3.0,1.0,1985.0,,,,,,,,,,,,,,,,,,12.0,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,3.0,6.0,,,,,,,,,,,,,,,,,,,
340,10002,0,100.0,3.0,1.0,1991.0,,,,,7.0,6.0,6.0,20.0,,,,,,,,,,12.0,1.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,10002,1,100.0,3.0,1.0,1991.0,,,,,18.0,23.0,29.0,,,,,,,,,1.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,532.0,4.0,5.0,6.0,1.0,0.0,0.0,1.0,4.0,4.0,1.0,5.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,1.0,,,,,,,,,,,,,,,,
342,10002,2,100.0,3.0,1.0,1991.0,,,,,53.0,62.0,48.0,,,,,,,,,,,12.0,1.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,1.0,0.0,,,,,,3.0,6.0,6.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,10002,3,100.0,3.0,1.0,1991.0,,,,,,,,,,,,,,,,,,12.0,1.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,-2.0,,,,,,,,,,,,,,,
344,10003,0,100.0,3.0,2.0,1993.0,1.0,,3.0,4.0,7.0,8.0,8.0,15.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,9.0,10.0,12.0,7.0,1.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,10003,1,100.0,3.0,2.0,1993.0,,,,,,,,,,,,,,,,,,12.0,7.0,1.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,10003,2,100.0,3.0,2.0,1993.0,,,,,,,,107.0,,,,,,,,,,12.0,7.0,1.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,10003,3,100.0,3.0,2.0,1993.0,,,,,,,,,,,,,,,,,,12.0,7.0,1.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,3.0,,,,,,,60000.0,,,,,,,,
348,10201,0,102.0,3.0,1.0,1992.0,,,,,,,,,,,,,,,,,,16.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,10201,1,102.0,3.0,1.0,1992.0,,,,,,,,,,,,,,,,,,16.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,10201,2,102.0,3.0,1.0,1992.0,,,,,,,,,,,,,,,,,,16.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,1.0,,4.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,10201,3,102.0,3.0,1.0,1992.0,,,,,,,,,,,,,,,,,,16.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,4.0,,,,,,,,,,,,,,,
352,11101,0,111.0,3.0,2.0,1982.0,1.0,2.0,3.0,4.0,,,,52.0,,,,,,,,,,12.0,3.0,0.0,0.0,0.0,0.0,0.0,532.0,4.0,6.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,11101,1,111.0,3.0,2.0,1982.0,,,,,,,,,,,,,,,,,,12.0,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,11101,2,111.0,3.0,2.0,1982.0,,,,,49.0,74.0,64.0,-7.0,,,,,,,,,,12.0,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,2.0,,,2.0,1.0,3.0,,,,,4.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,5.0,,,,,,,,,,,4.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,0.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,11101,3,111.0,3.0,2.0,1982.0,,,,,,,,,,,,,,,,,,12.0,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,90000.0,,,,,,,,,,,,,,,
356,11102,0,111.0,3.0,2.0,1983.0,1.0,2.0,3.0,4.0,14.0,17.0,17.0,81.0,,,,,,,,,,12.0,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,11102,1,111.0,3.0,2.0,1983.0,,,,,,,40.0,106.0,,,,,,,,,,12.0,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,11102,2,111.0,3.0,2.0,1983.0,,,,,,,65.0,113.0,,,,,,,,,,12.0,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,11102,3,111.0,3.0,2.0,1983.0,,,,,,,,,,,,,,,,,,12.0,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,0.0,5.0,,,,,,,,,,,,,,,,,,,
360,11103,0,111.0,3.0,1.0,1987.0,,,,,11.0,14.0,14.0,40.0,,,,,,,,,,12.0,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,11103,1,111.0,3.0,1.0,1987.0,,,,,,,,107.0,,,,,,,,,,12.0,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,11103,2,111.0,3.0,1.0,1987.0,,,,,,,,97.0,,,,,,,,1.0,1.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,1.0,,4.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,,,,,
363,11103,3,111.0,3.0,1.0,1987.0,,,,,,,,,,,,,,,,,,12.0,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,5.0,,,,,,,,,,,,,,,
364,11201,0,112.0,3.0,1.0,1982.0,1.0,2.0,3.0,4.0,,,,58.0,,,,,,,,,,12.0,3.0,0.0,0.0,0.0,0.0,0.0,532.0,3.0,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,11201,1,112.0,3.0,1.0,1982.0,,,,,,,40.0,,,,,,,,,,,12.0,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,11201,2,112.0,3.0,1.0,1982.0,,,,,61.0,68.0,59.0,-7.0,,,,,,,,,,12.0,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,3.0,,,2.0,3.0,3.0,,,,,4.0,0.0,1.0,2.0,1.0,4.0,5.0,3.0,1.0,5.0,,,,,,,,,,,4.0,0.0,0.0,3.0,1.0,5.0,1.0,1.0,0.0,1.0,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,11201,3,112.0,3.0,1.0,1982.0,,,,,,,,,,,,,,,,,,12.0,3.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,11202,0,112.0,3.0,2.0,1997.0,1.0,1.0,,,13.0,18.0,18.0,76.0,,,,,,,,,,12.0,8.0,0.0,0.0,1.0,0.0,0.0,532.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,1.0,1.0,1.0,4.0,,,,,,,,,
369,11202,1,112.0,3.0,2.0,1997.0,,,,,,,,,,,,,,,,,,12.0,8.0,0.0,0.0,1.0,0.0,0.0,532.0,,,1.0,,,,,1.0,3.0,,,1.0,4.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,11202,2,112.0,3.0,2.0,1997.0,,,,,,,,136.0,,,,,,,,,,12.0,8.0,0.0,0.0,1.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,11202,3,112.0,3.0,2.0,1997.0,,,,,,,,,,,,,,,,,,12.0,8.0,0.0,0.0,1.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,3.0,,,,4.0,,,,,,,,,,,,,,,
372,11501,0,115.0,3.0,2.0,1993.0,,,,,,,,,,,,,,,,,,16.0,,,,,,,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,11501,1,115.0,3.0,2.0,1993.0,,,,,,,,,,,,,,,,,,16.0,,,,,,,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,11501,2,115.0,3.0,2.0,1993.0,,,,,,,,,,,,,,,,,,16.0,,,,,,,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,11501,3,115.0,3.0,2.0,1993.0,,,,,,,,,,,,,,,,,,16.0,,,,,,,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,11502,0,115.0,3.0,2.0,1994.0,,,,,,,,,,,,,,,,,,16.0,,,,,,,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,11502,1,115.0,3.0,2.0,1994.0,,,,,,,,,,,,,,,,,,16.0,,,,,,,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,11502,2,115.0,3.0,2.0,1994.0,,,,,,,,,,,,,,,,,,16.0,,,,,,,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,11502,3,115.0,3.0,2.0,1994.0,,,,,,,,,,,,,,,,,,16.0,,,,,,,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,11503,0,115.0,3.0,2.0,1996.0,,,,,,,,,,,,,,,,,,16.0,,,,,,,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,11503,1,115.0,3.0,2.0,1996.0,,,,,,,,,,,,,,,,,,16.0,,,,,,,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,11503,2,115.0,3.0,2.0,1996.0,,,,,,,,,,,,,,,,,,16.0,,,,,,,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
