id,CHILD_EVER_ENROLLED_IN_HEAD,HOW_LONG_CHILD_WAS_IN_HEAD,TRANSFER_INCOME,CHILD_AGE_WHEN_1ST_ATTD_HEA,HGC_YEARLY_CHILD,PROFDEGREE_XRND,HGC_DLI_XRND,ASSOCIATES_XRND,BA_XRND,BS_XRND,MASTERS_XRND,HGC_REV_MOM,ASVAB_2,AFQT_2,ASVAB_9,AFQT_1,MOM_SAMPLE_ID,URBAN_RURAL,ASVAB_5,ASVAB_8,MOM_RACE,AFQT_3,ASVAB_7,HGC_OF_MOTHER_AS_OF_MAY_1_R,MOMHGC_EVER_XRND,ASVAB_1,MOM_SEX,ASVAB_10,HGC_EVER_MOM_XRND,ASVAB_12,ASVAB_3,ASVAB_11,ASVAB_6,ASVAB_4,HIGHEST_DEGREE_EVER_MOM_XRND,CYRB_XRND,VERSION_R29_XRND,MPUBID_XRND,CSEX_XRND,CRACE_XRND,HOW_MANY_BOOKS_P0,HOW_MANY_BOOKS_P1,HOW_MANY_BOOKS_P2,HOW_MANY_BOOKS_P3,HOW_OFTEN_MOM_READS_P0,HOW_OFTEN_MOM_READS_P1,HOW_OFT_CH_EATS_W_P0,HOW_OFT_CH_EATS_W_P1,HOW_OFT_CH_EATS_W_P2,HOW_OFT_CH_EATS_W_P3,MOM_HELPS_CH_LEARN_NUMBERS_P0,MOM_HELPS_CH_LEARN_ALPHABET_P0,MOM_HELPS_CH_LEARN_COLORS_P0,MOM_HELPS_CH_LEARN_SHAPES_P0,HOW_OFT_CH_TAKEN_TO_MUSEUM_P0,HOW_OFT_CH_TAKEN_TO_MUSEUM_P1,HOW_OFT_CH_TAKEN_TO_MUSEUM_P2,HOW_OFT_CH_TAKEN_TO_MUSEUM_P3,MUSIC_INSTMT_CH_P1,MUSIC_INSTMT_CH_P2,MUSIC_INSTMT_CH_P3,CH_GET_SPEC_LESSON_P1,CH_GET_SPEC_LESSON_P2,CH_GET_SPEC_LESSON_P3,HOW_OFT_CH_TAKEN_TO_PERFORMANCE_P1,HOW_OFT_CH_TAKEN_TO_PERFORMANCE_P2,HOW_OFT_CH_TAKEN_TO_PERFORMANCE_P3,HOW_OFT_CH_SPEND_TIME_W_DAD_P1,HOW_OFT_CH_SPEND_TIME_W_DAD_P2,HOW_OFT_CH_SPEND_TIME_W_DAD_P3,HOW_OFT_CH_W_DAD_OUTDOORS_P1,HOW_OFT_CH_W_DAD_OUTDOORS_P2,HOW_OFT_CH_W_DAD_OUTDOORS_P3,DO_PARS_DISCUSS_TV_P1,DO_PARS_DISCUSS_TV_P2,DO_PARS_DISCUSS_TV_P3,PIAT_MATH_P0,PIAT_MATH_P1,PIAT_MATH_P2,PIAT_MATH_P3,PIAT_READ_REC_P0,PIAT_READ_REC_P1,PIAT_READ_REC_P2,PIAT_READ_REC_P3,PIAT_READ_COMP_P0,PIAT_READ_COMP_P1,PIAT_READ_COMP_P2,PIAT_READ_COMP_P3,PPVT_P0,PPVT_P1,PPVT_P2,PPVT_P3,IF_LOW_GRADES_P1,IF_LOW_GRADES_P2,IF_LOW_GRADES_P3,TYPE_OF_SCHOOL_P0,TYPE_OF_SCHOOL_P1,TYPE_OF_SCHOOL_P2,TYPE_OF_SCHOOL_P3,CH_ATTENDS_PUBLIC_PRIV_RELI_P0,CH_ATTENDS_PUBLIC_PRIV_RELI_P1,CH_ATTENDS_PUBLIC_PRIV_RELI_P2,CH_ATTENDS_PUBLIC_PRIV_RELI_P3,IS_SCHOOL_GIFTED_HANDICAPPED_P0,IS_SCHOOL_GIFTED_HANDICAPPED_P1,IS_SCHOOL_GIFTED_HANDICAPPED_P2,IS_SCHOOL_GIFTED_HANDICAPPED_P3,OWN_A_HOME_COMPUTER_P0,OWN_A_HOME_COMPUTER_P1,OWN_A_HOME_COMPUTER_P2,OWN_A_HOME_COMPUTER_P3,PARS_HELP_W_HOMEWORK_P0,PARS_HELP_W_HOMEWORK_P1,PARS_HELP_W_HOMEWORK_P2,PARS_HELP_W_HOMEWORK_P3,DOES_CHILD_USE_ANY_COMPUTER_P0,DOES_CHILD_USE_ANY_COMPUTER_P1,DOES_CHILD_USE_ANY_COMPUTER_P2,DOES_CHILD_USE_ANY_COMPUTER_P3,UNEMPR_TOTAL_P-1,UNEMPR_TOTAL_P0,UNEMPR_TOTAL_P1,UNEMPR_TOTAL_P2,UNEMPR_TOTAL_P3,UNEMPSP_TOTAL_P-1,UNEMPSP_TOTAL_P0,UNEMPSP_TOTAL_P1,UNEMPSP_TOTAL_P2,UNEMPSP_TOTAL_P3,AFDC_TOTAL_P-1,AFDC_TOTAL_P0,AFDC_TOTAL_P1,AFDC_TOTAL_P2,AFDC_TOTAL_P3,FDSTMPS_TOTAL_P-1,FDSTMPS_TOTAL_P0,FDSTMPS_TOTAL_P1,FDSTMPS_TOTAL_P2,FDSTMPS_TOTAL_P3,SSI_TOTAL_P-1,SSI_TOTAL_P0,SSI_TOTAL_P1,SSI_TOTAL_P2,SSI_TOTAL_P3,WELFARE_AMT_P-1,WELFARE_AMT_P0,WELFARE_AMT_P1,WELFARE_AMT_P2,WELFARE_AMT_P3,MOTHER_BIRTH_MONTH_P-1,MOTHER_BIRTH_MONTH_P0,MOTHER_BIRTH_MONTH_P1,MOTHER_BIRTH_MONTH_P2,MOTHER_BIRTH_MONTH_P3,MOTHER_BIRTH_YEAR_P-1,MOTHER_BIRTH_YEAR_P0,MOTHER_BIRTH_YEAR_P1,MOTHER_BIRTH_YEAR_P2,MOTHER_BIRTH_YEAR_P3,SPOUSE_WKSWK_PCY_P-1,SPOUSE_WKSWK_PCY_P0,SPOUSE_WKSWK_PCY_P1,SPOUSE_WKSWK_PCY_P2,SPOUSE_WKSWK_PCY_P3,SPOUSE_HRSWK_PCY_P-1,SPOUSE_HRSWK_PCY_P0,SPOUSE_HRSWK_PCY_P1,SPOUSE_HRSWK_PCY_P2,SPOUSE_HRSWK_PCY_P3,LABOR_INCOME_P-1,LABOR_INCOME_P0,LABOR_INCOME_P1,LABOR_INCOME_P2,LABOR_INCOME_P3,WKSWK_PCY_P-1,WKSWK_PCY_P0,WKSWK_PCY_P1,WKSWK_PCY_P2,WKSWK_PCY_P3,HRSWK_PCY_P-1,HRSWK_PCY_P0,HRSWK_PCY_P1,HRSWK_PCY_P2,HRSWK_PCY_P3,TNFI_TRUNC_P-1,TNFI_TRUNC_P0,TNFI_TRUNC_P1,TNFI_TRUNC_P2,TNFI_TRUNC_P3,NUM_OLDER_SIBLINGS_P-1,NUM_OLDER_SIBLINGS_P0,NUM_OLDER_SIBLINGS_P1,NUM_OLDER_SIBLINGS_P2,NUM_OLDER_SIBLINGS_P3,NUM_CHILDREN_P-1,NUM_CHILDREN_P0,NUM_CHILDREN_P1,NUM_CHILDREN_P2,NUM_CHILDREN_P3,MOTHER_AGE_P-1,MOTHER_AGE_P0,MOTHER_AGE_P1,MOTHER_AGE_P2,MOTHER_AGE_P3
206604.0,0.0,,11178.284569138277,,11.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,,,,,,0.0,,,3.0,,,12.0,12.0,,,,12.0,,,,,,1.0,1990.0,532.0,2066.0,2.0,3.0,,,18.5,,,0.6426816854032044,,,7.0,,1.0,1.0,1.0,1.0,,,0.0,,,0.7,,,0.7,,,0.020192307692307693,,,2.0,,,1.0,,,0.7,,,32.0,57.0,,,40.0,65.0,,,38.0,50.0,,56.166666666666664,104.83333333333333,,,,4.1,,,,1.0,,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,0.1726121979286536,,,0.0,,,,,11199.719438877755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,52.0,52.0,52.0,52.0,40.0,40.0,40.0,40.0,40.0,8758.946464357286,12752.390447561791,47907.07128542801,70256.65616948182,96440.31634697969,43.0,23.833333333333332,52.0,52.0,52.0,1005.0,697.6666666666666,2112.5,2158.0,2177.5,49225.27912968795,61362.732130928525,119903.72888634412,176259.5991983968,226687.82178643002,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,,,,,
206801.0,0.0,,,,12.0,0.0,8.0,0.0,0.0,1.0,0.0,16.0,,,,,,1.0,,,3.0,,,16.0,16.0,,,,16.0,,,,,,5.0,1988.0,532.0,2068.0,2.0,3.0,,,20.0,,,7.0,,,4.0,,1.0,1.0,1.0,1.0,,,0.1346153846153846,,,1.0,,,1.0,,,0.1346153846153846,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,5.0,,,,1.0,,,1.9375,1.5,1.0625,,1.0,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,51.666666666666664,51.75,49.2,51.75,60.0,50.0,53.75,54.5,46.875,27288.577154308616,44397.36616089322,64683.25937589465,87888.74892642428,95682.61523046091,52.0,50.5,52.0,52.0,52.0,2184.0,2113.0,2325.0,2340.0,1807.0,91874.21843687375,124300.920603111,163062.2414471801,240279.24133982253,289264.75182507874,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,,,,,
206802.0,0.0,,,,,,,,,,,16.0,,,,,,0.0,,,3.0,,,16.0,16.0,,,,16.0,,,,,,5.0,2002.0,532.0,2068.0,2.0,3.0,,,20.0,,,7.0,,,7.0,,1.0,1.0,1.0,1.0,,,0.1346153846153846,,,1.0,,,1.0,,,0.1346153846153846,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,5.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.5,52.0,52.0,,,49.166666666666664,49.375,42.5,,,94705.40605019563,104114.84576295452,128577.90581162326,,,52.0,52.0,52.0,,,1880.6666666666667,2136.25,2105.0,,,282536.2934201737,290613.3284425995,327280.9690810192,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,
207001.0,0.0,,12547.06155167478,,10.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,,,,,,0.0,,,3.0,,,12.0,12.0,,,,12.0,,,,,,1.0,1985.0,532.0,2070.0,2.0,3.0,,,17.5,,,1.0753739930955122,,,9.0,,,,,,,,0.1346153846153846,,,1.0,,,0.5,,,0.1346153846153846,,,1.0,,,7.0,,,1.0,,14.0,45.0,,,13.0,34.0,,,13.0,38.0,,,63.5,107.5,,,,5.0,,,,,,,,1.0,1.0,,,1.0,,,,0.5,,,,,0.0,,,,,,930.7560835957629,,,,,3984.5125705957366,9031.7862087812,12060.150391692476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.833333333333336,52.0,52.0,52.0,,41.666666666666664,40.0,40.5,49.1,25076.20211852276,10836.276362248305,22338.741769252796,24137.374749499002,131166.84798167765,52.0,23.333333333333332,50.75,37.1,52.0,2080.0,944.6666666666666,2030.0,1134.0,2080.0,25112.947036931007,362399.99413111946,98706.31978242198,122257.03464071002,275559.79959919845,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,,,,,
207002.0,0.0,,12547.06155167478,,11.0,0.0,7.0,1.0,0.0,0.0,0.0,12.0,,,,,,0.0,,,3.0,,,12.0,12.0,,,,12.0,,,,,,1.0,1988.0,532.0,2070.0,2.0,3.0,,,18.5,,,1.0753739930955122,,,4.3,,1.0,1.0,1.0,1.0,,,0.08173076923076923,,,0.7,,,0.7,,,0.028846153846153848,,,1.0,,,5.5,,,1.0,,,32.5,62.0,,,45.5,64.0,,,38.5,52.0,,62.25,104.0,,,,3.8,,,,1.0,,,1.0,1.0,1.0,,1.0,,,,,0.6,,,,,0.057537399309551214,,,,,,,,,,,,12564.877755511023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,52.0,52.0,52.0,52.0,50.0,40.0,40.0,45.0,47.25,27770.14028056112,12694.85065368833,12453.274405954768,93447.46636129403,152792.51359862584,50.0,30.0,34.25,51.1,52.0,2028.0,1200.0,1125.625,1889.5,2080.0,83952.50501002003,378073.712758851,111300.79516175209,208938.602920126,325979.22988834814,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,
207101.0,0.0,,,,11.0,0.0,8.0,1.0,0.0,1.0,0.0,13.0,,,,,,0.0,,,3.0,,,13.0,14.0,,,,14.0,,,,,,2.0,1991.0,532.0,2071.0,1.0,3.0,,,20.0,,,,,,7.0,,,,,,,,0.014423076923076922,,,1.0,,,1.0,,,0.028846153846153844,,,1.0,,,5.5,,,1.0,,,38.0,,,,44.0,,,,41.0,,,51.0,100.33333333333334,,,,5.0,,,1.0,2.75,,,,,1.0,,,,,,,1.0,,,,,0.0805523590333717,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,51.5,52.0,52.0,52.0,40.0,56.666666666666664,44.375,49.5,51.5,22062.410535356434,14007.777459681269,0.0,6424.277125679932,20522.10438705984,52.0,29.75,0.0,18.5,46.3,2095.0,1209.1666666666667,0.0,462.6,533.2,62694.016604637865,94179.56388968414,91330.052963069,121063.41826510165,189267.33262639568,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,,,,,
207102.0,0.0,,3575.24488977956,,6.0,0.0,6.0,0.0,0.0,0.0,0.0,13.0,,,,,,0.0,,,3.0,,,13.0,14.0,,,,14.0,,,,,,2.0,1996.0,532.0,2071.0,2.0,3.0,,,20.0,,,2.2836538461538463,,,7.0,,1.0,1.0,1.0,1.0,,,0.0,,,1.0,,,1.0,,,0.014423076923076922,,,1.0,,,4.0,,,1.0,,,41.0,72.0,,,59.0,63.0,,,41.0,48.0,,68.0,92.5,,,,5.0,,,2.75,1.0,,,,,1.0,,,,,,,,,,,,0.0,,,1.0,,,,,,1810.1660463784717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,52.0,52.0,52.0,,49.166666666666664,51.25,51.5,58.75,,1278.7002576581738,6112.2960206126545,20522.10438705984,1556.3212138562842,,3.1666666666666665,18.375,46.3,32.5,,95.0,435.75,533.2,75.25,,95200.80160320642,128252.69825365016,189267.33262639568,244476.74491840828,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,,,,,
207103.0,0.0,,3575.24488977956,,2.0,0.0,7.0,1.0,0.0,0.0,0.0,13.0,,,,,,0.0,,,3.0,,,13.0,14.0,,,,14.0,,,,,,2.0,1996.0,532.0,2071.0,1.0,3.0,,,20.0,,,2.2836538461538463,,,7.0,,1.0,1.0,1.0,1.0,,,0.0,,,1.0,,,1.0,,,0.014423076923076922,,,1.0,,,4.0,,,1.0,,,46.0,72.0,,,69.0,81.0,,,50.5,52.0,,82.0,94.0,,,,5.0,,,2.75,1.0,,,,,1.0,,,,,,,,,,,,0.0,,,1.0,,,,,,1810.1660463784717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,52.0,52.0,52.0,,49.166666666666664,51.25,51.5,58.75,,1278.7002576581738,6112.2960206126545,20522.10438705984,1556.3212138562842,,3.1666666666666665,18.375,46.3,32.5,,95.0,435.75,533.2,75.25,,95200.80160320642,128252.69825365016,189267.33262639568,244476.74491840828,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,,,,,
207201.0,0.0,,,,11.0,0.0,5.0,0.0,0.0,0.0,0.0,12.0,,,,,,0.0,,,3.0,,,12.0,12.0,,,,12.0,,,,,,1.0,1986.0,532.0,2072.0,1.0,3.0,,,20.0,,,3.0,,,10.5,,1.0,1.0,1.0,1.0,,,0.1346153846153846,,,0.0,,,0.5,,,0.028846153846153844,,,1.0,,,4.0,,,1.0,,,59.0,72.0,,,50.0,72.0,,,53.0,56.0,,64.5,109.25,,,,5.0,,,,1.0,,,,1.0,1.0,,,1.0,,,,1.0,,,,,0.1726121979286536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,51.833333333333336,52.0,52.0,52.0,50.0,49.5,45.125,46.8,45.0,4265.330661322645,1368.4809619238476,4635.800171772116,6773.466933867737,20652.22763383911,52.0,12.666666666666666,40.625,44.9,46.0,910.0,436.3333333333333,504.125,1189.5,1705.0,36369.560549670765,48895.210325412736,119526.18794732323,184492.42771256802,244925.71847265965,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,,,,,
207202.0,0.0,,,,11.0,0.0,8.0,0.0,0.0,1.0,0.0,12.0,,,,,,0.0,,,3.0,,,12.0,12.0,,,,12.0,,,,,,1.0,1989.0,532.0,2072.0,2.0,3.0,,,20.0,,,5.0,,,7.0,,,,,,,,0.028846153846153848,,,0.0,,,1.0,,,0.028846153846153848,,,1.0,,,4.0,,,1.0,,,39.0,,,,36.0,,,,39.0,,,57.0,99.66666666666666,,,,5.0,,,,1.0,,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,52.0,52.0,52.0,52.0,45.0,46.333333333333336,47.875,45.0,45.6,0.0,2390.113560454242,4486.172344689379,17994.711795018615,19179.14884053822,0.0,20.333333333333332,42.5,49.6,47.2,0.0,281.0,815.0,1838.0,1139.8,40126.93959347266,84150.14400229031,176928.92928714573,205337.65196106504,269127.79721843696,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,
207301.0,0.0,,11537.573432579447,,12.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,,,,,,1.0,,,3.0,,,12.0,12.0,,,,12.0,,,,,,1.0,1989.0,532.0,2073.0,2.0,3.0,,,20.0,,,2.0,,,1.0,,,,,,,,0.0,,,1.0,,,0.0,,,0.028846153846153848,,,1.0,,,1.0,,,1.0,,,36.0,,,,36.0,,,,42.0,,,71.0,101.0,,,,5.0,,,,1.0,,,1.0,1.0,1.0,,1.0,,,,,0.0,,,,,0.9226121979286538,,,,,,,,,,,6741.31920984827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,46.666666666666664,50.0,45.6,24.4,40.0,49.166666666666664,45.0,46.0,40.0,8377.437160034355,21631.481725355476,32384.712281706274,39523.59003721729,48846.92756942457,50.0,49.0,51.5,50.4,50.4,2290.0,1882.0,1942.0,1782.4,1543.2,22918.23876324077,48469.21356999715,58921.1122244489,89948.72602347554,84839.4898368165,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,,,,,
207302.0,0.0,,4557.455024334384,,12.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,,,,,,1.0,,,3.0,,,12.0,12.0,,,,12.0,,,,,,1.0,1994.0,532.0,2073.0,1.0,3.0,,,20.0,,,0.1346153846153846,,,4.0,,1.0,1.0,1.0,1.0,0.037660256410256415,0.09054487179487178,0.09230769230769231,,,1.0,,,0.0,,,0.07115384615384615,,,1.6,,,1.9,,,1.0,,,58.0,70.0,,,65.0,82.0,,,49.0,62.0,,62.166666666666664,106.83333333333333,,,,2.5,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,0.34522439585730724,,,1.0,,,,,,,,,,,,,,,,,,,,,2393.2748353850566,,,,,,,,,,2393.2748353850566,,,,,,,,,,,52.0,50.666666666666664,44.0,24.4,12.0,70.0,47.083333333333336,46.875,40.0,47.5,23622.24448897796,33904.604446989215,37613.15488119096,48846.92756942457,60511.545233323806,49.0,51.0,50.0,50.4,49.5,1862.0,1908.0,1708.0,1543.2,1563.0,62342.184368737486,62274.467029296684,94936.80217578015,84839.4898368165,78250.66234182652,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,
207401.0,0.0,,,,11.0,0.0,7.0,1.0,0.0,0.0,0.0,12.0,1.0,76.0,13.0,74.0,,0.0,32.0,72.0,3.0,77334.0,46.0,12.0,12.0,51.0,,22.0,12.0,15.0,16.0,20.0,13.0,20.0,1.0,1982.0,532.0,2074.0,2.0,3.0,,,18.5,,,1.0753739930955122,,,5.869044879171462,,1.0,1.0,1.0,1.0,,,0.028846153846153848,,,0.6,,,0.4,,,0.060576923076923084,,,1.9,,,0.7690448791714615,,,1.0,,,42.5,66.0,,,65.0,76.0,,,42.5,59.0,,42.666666666666664,97.33333333333333,135.0,,,4.6,,,,,1.0,,,1.0,,,,1.0,,,,1.0,,,,,0.057537399309551214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,61.0,,,,,,45.0,51.25,51.6,52.0,,42.833333333333336,42.0,53.1,40.625,4748.425422273119,11919.759900753888,42027.09705124535,78678.35671342687,115663.46979673635,30.0,50.5,51.25,52.0,52.0,1116.0,2051.6666666666665,2387.5,2080.0,2080.0,31656.16948182079,31726.914424086266,75923.80546807902,221954.8605782995,237995.9261379903,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,1920.0,,,,
207402.0,0.0,,,,11.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,,,,,,0.0,,,3.0,,,12.0,12.0,,,,12.0,,,,,,1.0,1984.0,532.0,2074.0,2.0,3.0,,,15.0,,,1.037686996547756,,,10.5,,1.0,1.0,1.0,1.0,,,0.028846153846153848,,,1.0,,,0.5,,,0.028846153846153844,,,3.0,,,1.0,,,1.0,,,41.0,48.0,,,48.0,68.0,,,48.5,71.0,,60.5,110.25,,,,4.5,,,,,,,,1.0,1.0,,,1.0,,,,1.0,,,,,0.23014959723820483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,50.5,51.5,52.0,52.0,40.0,43.5,55.5,42.0,42.25,8795.398797595191,16374.625441358907,67422.80990552536,92146.46435728602,128802.42628113371,43.0,51.5,52.0,52.0,52.0,1720.0,2316.6666666666665,2080.0,2080.0,2080.0,23299.647294589184,51653.77079874034,103502.45204695108,263126.03893501294,209797.84569138277,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,,,,,
207403.0,0.0,,,,3.0,0.0,6.0,0.0,0.0,0.0,0.0,12.0,,,,,,0.0,,,3.0,,,12.0,12.0,,,,12.0,,,,,,1.0,1995.0,532.0,2074.0,2.0,3.0,,,20.0,,,0.6426816854032044,,,2.1150747986191023,,,,,,0.028846153846153844,0.028846153846153848,0.028846153846153848,,,1.0,,,1.0,,,0.028846153846153844,,,1.0,,,0.05769230769230769,,,0.5,,9.0,45.0,,,8.0,45.0,,,8.0,45.0,,,62.0,101.33333333333334,,,,5.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,52.0,52.0,48.5,51.5,40.0,41.5,43.0,46.0,61.0,84168.3366733467,108565.35929000862,145931.9352991698,210116.95505296308,205750.1379902663,52.0,52.0,52.0,51.6,50.8,2080.0,2080.0,2177.5,2254.8,2089.6,399627.0541082164,226492.36988262236,162407.8872029774,210116.95505296308,494648.72945891786,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,,,,,
207601.0,0.0,,3215.1606069281424,,13.0,0.0,6.0,0.0,0.0,0.0,0.0,12.0,1.0,41.0,7.0,49.0,5.0,0.0,28.0,57.0,3.0,30985.0,38.0,12.0,12.0,51.0,2.0,8.0,12.0,8.0,14.0,10.0,10.0,19.0,1.0,1979.0,532.0,2076.0,1.0,3.0,,11.25,16.5625,,,2.075373993095512,,1.0,2.625,,,,,,,0.03365384615384615,0.08653846153846154,,0.25,0.9375,,1.0,1.0,,0.0,0.0,,1.75,1.4375,,1.0,1.0,,1.0,1.0,,,48.0,,,,48.0,,,,49.0,,,,104.5,,,,3.0,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,0.0,,,,,,1669.6890924706556,2170.018322359004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,57.0,,,,,51.666666666666664,52.0,52.0,52.0,,40.333333333333336,42.5,49.6,52.5,,11222.640519133507,24834.872745490982,8086.76535929001,22738.50558259376,,48.333333333333336,47.25,27.2,51.4,,1985.0,1898.0,1469.0,1208.4,,29864.257085599773,29929.853778986544,119069.72476381338,,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,,1923.0,,,
207602.0,0.0,,3215.1606069281424,,12.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,1.0,41.0,7.0,49.0,,0.0,28.0,57.0,3.0,30985.0,38.0,12.0,12.0,51.0,,8.0,12.0,8.0,14.0,10.0,10.0,19.0,1.0,1981.0,532.0,2076.0,1.0,3.0,,,20.0,,,0.6426816854032044,,,1.0,,,,,,,,0.028846153846153844,,,1.0,,,1.0,,,0.0,,,2.0,,,2.5,,,1.0,,,42.0,,,,58.0,,,,50.0,,,51.0,102.33333333333334,,,,4.0,,,,,1.0,,,1.0,1.0,,,1.0,,,,1.0,,,,,0.0,,,,,,1743.4386868976046,2559.723160606928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,57.0,,,,52.0,51.833333333333336,52.0,52.0,52.0,42.0,40.0,47.0,50.5,55.0,8008.016032064128,15743.741864681746,22928.042298883483,3911.694818207844,45351.273976524484,52.0,47.333333333333336,39.75,33.8,52.0,2172.0,1931.6666666666667,2055.0,938.6,1972.4,21736.043515602632,35082.96655215193,64146.936515888934,127106.90523904955,88637.9902662468,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,,1924.0,,,
207603.0,0.0,,3215.1606069281424,,10.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,1.0,41.0,7.0,49.0,,0.0,28.0,57.0,3.0,30985.0,38.0,12.0,12.0,51.0,,8.0,12.0,8.0,14.0,10.0,10.0,19.0,1.0,1982.0,532.0,2076.0,2.0,3.0,,,20.0,,,1.1130609896432682,,,0.6150747986191024,,1.0,1.0,1.0,1.0,,,0.12949787554217937,,,1.0,,,1.0,,,0.0673076923076923,,,1.0,,,2.5,,,0.5,,,52.5,64.0,,,35.5,,,,38.5,71.0,,,95.75,,,,4.0,,,,,1.0,,,1.0,,,,1.0,,,,1.0,,,,,0.11507479861910243,,,,,,1780.3134841110793,3228.5084454623534,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,57.0,,,,,52.0,51.833333333333336,52.0,52.0,,40.0,40.55555555555556,48.666666666666664,51.5,,10129.974234182653,19941.184368737475,14099.384984254226,7474.935585456628,52235.04151159462,52.0,47.166666666666664,27.0,44.2,52.0,2092.0,1926.3333333333333,1540.0,1063.4,2309.5,25324.93558545663,34958.001765435634,87626.51080732896,125194.47466361294,83564.66504437447,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1924.0,,,,
207701.0,,,5226.855997709705,,,0.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,36.0,13.0,29.0,5.0,0.0,32.0,46.0,3.0,38150.0,23.0,10.0,12.0,51.0,2.0,8.0,12.0,10.0,14.0,9.0,13.0,6.0,1.0,1973.0,532.0,2077.0,2.0,3.0,,,0.0,,,,,,0.0,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,2.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2086.4977747703197,3348.8266923457304,4768.9467246180675,,,,,,,,,,,,,,,,,,,2863.169768107644,,,,,2863.169768107644,,,,3.0,,,,,57.0,,,,,,52.0,42.0,,,,20.0,34.8,,,616.6511594617808,8339.973432579445,12159.410020040083,,,5.25,38.0,41.4,,,182.5,1647.2,1823.8,,,25149.332856188572,22643.94514743773,38226.9012310335,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,,,1923.0,,
